,5%,50%,95%,Name,SUBSITE
468,0.021488637,0.100096035,0.178148657,Vaccinium vitis-idaea,ATQASUK:RATE_BETULA_SHRUB
469,-0.382770881,-0.011000674,0.337009759,Vaccinium vitis-idaea,ATQASUK:RATE_DRYAS_HEATH
470,-0.210679317,-0.085440995,0.019321412,Vaccinium vitis-idaea,ATQASUK:RATE_HIEROCHLOE_DRY_MEADOW
471,-0.087963505,0.021641989,0.130680733,Vaccinium vitis-idaea,BARROW:BD
472,-0.059149079,0.132455291,0.339018088,Vaccinium vitis-idaea,DOVRE:KUNTSHOE
473,0.045857432,0.077170837,0.108654697,Vaccinium vitis-idaea,FURI:FURI4
474,-0.032335606,-0.001902451,0.027844611,Vaccinium vitis-idaea,FURI:FURI5
475,-0.06258716,-0.030593042,0.000537555,Vaccinium vitis-idaea,FURI:FURI6
476,0.025166674,0.158787236,0.295666437,Vaccinium vitis-idaea,KYTALYK:LAKEBED
477,0.064216828,0.172370072,0.303864089,Vaccinium vitis-idaea,LATNJA:DRY_HEATH
478,-0.098866834,-0.018921455,0.059326392,Vaccinium vitis-idaea,LATNJA:DRY_MEADOW
479,0.063001929,0.124679673,0.188960924,Vaccinium vitis-idaea,LATNJA:TUSSOCK_TUNDRA
480,-0.015097077,0.017282348,0.048373933,Vaccinium vitis-idaea,LOGH:LOGH2
481,-0.073905404,-0.045510689,-0.017980195,Vaccinium vitis-idaea,LOGH:LOGH4
482,-0.043109827,-0.007177661,0.027503968,Vaccinium vitis-idaea,LOGH:LOGH5
483,0.032314924,0.061557561,0.090272616,Vaccinium vitis-idaea,LORI:LORI1
484,-0.029155437,-0.000615369,0.027275904,Vaccinium vitis-idaea,LORI:LORI3
485,0.030038597,0.057088617,0.084505453,Vaccinium vitis-idaea,LORI:LORI4
486,-0.014708895,0.026398799,0.068542246,Vaccinium vitis-idaea,RIRI:RIRI2
487,0.023708846,0.073838628,0.124807917,Vaccinium vitis-idaea,RIRI:RIRI4
488,0.047835591,0.086094515,0.126065656,Vaccinium vitis-idaea,RIRI:RIRI6
489,-0.062451631,0.016195387,0.09336805,Vaccinium vitis-idaea,TOOLIK:DRY
490,-0.007631478,0.007662719,0.023431429,Vaccinium vitis-idaea,TOOLIK:IMNAVAIT
491,-0.123256534,-0.056409602,0.010066659,Vaccinium vitis-idaea,TOOLIK:MOIST
492,0.00571446,0.018121212,0.030404319,Vaccinium vitis-idaea,TOOLIK:TUSSOCKGRID
493,-0.052969496,0.050841212,0.153248113,Vaccinium vitis-idaea,TORNGATS:NAKVAKDRY
